X,Y,gml_id,datum,tijd,identificatieNummeraanduiding,identificatieAdresseerbaarObject,straatnaam,huisnummer,postcode,plaats,activiteitCode,activiteitOmschrijving,huisletter
136724.341,455501.573,V_000005203236_8412,11111111,120150111,344200000126669,344010000003361,Zwaansteeg,11,3511VG,Utrecht,8412,"Openbaar bestuur op het gebied van gezondheidszorg, onderwijs, cultuur en welzijn (geen sociale verzekeringen)",
78947.0,422976.5,V_000026796538_8425,20130227,152206339,588200001222027,588010001122027,de Stiel,1,3267CA,Goudswaard,8425,Brandweer,
89507.5,416120.0,V_000026796503_8425,20130227,152206339,611200000607792,611010000507792,Weth. Van der Veldenweg,4,3281AN,Numansdorp,8425,Brandweer,
89894,420610,V_000026796511_8425,20130227,152206339,611200000613039,611010000513039,Berkenlaan,2,3286XC,Klaaswaal,8425,Brandweer,
76010,438289,V_000002524295_8411,11111111,120150111,556200000016144,556010000016135,Koningshoek,93050,3144BA,Maassluis,8411,Algemeen overheidsbestuur,
174146.053,387492.223,V_000023125535_8411,20110728,165222552,794200000048342,794010000092497,Stationsplein,9,5701PE,Helmond,8411,Algemeen overheidsbestuur,
139765.002,476666.678,V_000004326997_8411,11111111,120150111,381200000101572,381010000021867,Brinklaan,35,1404EP,Bussum,8411,Algemeen overheidsbestuur,
203293.47,394740.201,V_000000149888_8411,20100531,142736813,984200001144725,984010001114725,Stayerhofweg,9,5861EJ,Wanssum,8411,Algemeen overheidsbestuur,
188407,336471,V_000000149853_8411,20100531,142736813,1883200000028962,1883010000028962,Milieuparkweg,10,6136KP,Sittard,8411,Algemeen overheidsbestuur,
177184.2,316618.5,V_000000149837_8411,20100531,142736813,935200000070698,935010000070698,Limburglaan,10,6229GA,Maastricht,8411,Algemeen overheidsbestuur,
102794.09,398040.31,V_000020865716_8411,20100816,135515319,777200000161379,777010000161380,Roosendaalseweg,4,4875AA,Etten-Leur,8411,Algemeen overheidsbestuur,
180328.257,365365.272,V_000000149861_8411,20100531,142736813,946200000224568,946010000224569,Staterweg,7,6031RJ,Nederweert,8411,Algemeen overheidsbestuur,
187395.664,321686.487,V_000000149845_8411,20100531,142736813,951200000000424,951010000000106,Heihofweg,3,6336PB,Hulsberg,8411,Algemeen overheidsbestuur,
206246.71,447679.97,V_000004325869_8412,11111111,120150111,221200000325672,221010000325673,Philippus Gastelaarsstraat,2,6981BH,Doesburg,8412,"Openbaar bestuur op het gebied van gezondheidszorg, onderwijs, cultuur en welzijn (geen sociale verzekeringen)",
89443.058,430582.357,V_000020767293_8411,20100922,160543822,613200000201400,613010000201399,Nijverheidsweg,3,3161GJ,Rhoon,8411,Algemeen overheidsbestuur,
86586.75,430726.15,V_000020767285_8411,20100922,160543822,613200000159301,613010000159302,Hofhoek,5,3176PD,Poortugaal,8411,Algemeen overheidsbestuur,
83095,425679,V_000026796880_8425,20130227,154126103,588200001223349,588010001123349,Handelstraat,13,3264XZ,Nieuw-Beijerland,8425,Brandweer,
84727.0,419013.3,V_000026796899_8425,20130227,154126103,588200001221254,588010001121254,Jan van der Heydenstraat,2,3284WB,Zuid-Beijerland,8425,Brandweer,
234470.997,582253.507,V_000012915866_86101,11111111,120150111,14200010873817,14010011065922,Hanzeplein,1,9713GZ,Groningen,86101,Universitair medische centra,
88066,425450,V_000026796902_8425,20130227,154126103,584200001298504,584010001287435,Aston Martinlaan,20,3261NB,Oud-Beijerland,8425,Brandweer,
206473,446825,V_000004325877_8412,11111111,120150111,221200000323875,221010000323876,Koppelweg,20,6982AE,Doesburg,8412,"Openbaar bestuur op het gebied van gezondheidszorg, onderwijs, cultuur en welzijn (geen sociale verzekeringen)",
102763.922,426512.395,V_000023863749_86925,20111129,141754298,642200000001544,642010000001544,Bootjessteeg,85,3331HA,Zwijndrecht,86925,Ambulancediensten en centrale posten,
236039.101,577987.101,V_000012915874_861031,11111111,120150111,17200000011305,17010000005993,Dilgtweg,5,9751ND,Haren Gn,861031,Revalidatiecentra met overnachting,
106250.031,423724.683,V_000023863730_85322,20111129,141754298,505200000020575,505010000020575,Prof. Gunninglaan,2,3312KX,Dordrecht,85322,Educatie,
80348.953,450576.523,V_000021007438_8411,20100826,153501319,603200000032382,603010000027849,Schaapweg,4,2285SP,Rijswijk,8411,Algemeen overheidsbestuur,
82720.895,451445.091,V_000021007411_8411,20100826,153501319,603200000031669,603010000027269,Burgemeester Elsenlaan,315,2282NH,Rijswijk,8411,Algemeen overheidsbestuur,
82327.487,455380.612,V_000000409464_8412,11111111,120150111,518200000604129,518010000604139,Prins Willem-Alexanderhof,5,2595BE,'s-Gravenhage,8412,"Openbaar bestuur op het gebied van gezondheidszorg, onderwijs, cultuur en welzijn (geen sociale verzekeringen)",
81607.737,450225.859,V_000021007373_8411,20100826,153501319,603200000025414,603010000021932,Bogaardplein,15,2284DP,Rijswijk,8411,Algemeen overheidsbestuur,
0,0,V_000024437131_8411,20120217,145631915,599010000124193,599010000124193,Weena,723,3013AM,Rotterdam,8411,Algemeen overheidsbestuur,
233357.332,581131.661,V_000024437115_8411,20120217,145631915,14200010878771,14010011070665,Cascadeplein,10,9726AD,Groningen,8411,Algemeen overheidsbestuur,
161231.342,383195.932,V_000024437107_8411,20120217,145631915,772200000006887,772010000743090,Keizersgracht,5,5611GB,Eindhoven,8411,Algemeen overheidsbestuur,
135419.445,455562.149,V_000024437182_8411,20120217,145631915,344200000088110,344010000132663,Graadt van Roggenweg,328,3531AH,Utrecht,8411,Algemeen overheidsbestuur,
136329.668,456279.656,V_000024437166_8411,20120217,145631915,344200000036473,344010000124529,St.-Jacobsstraat,135,3511BP,Utrecht,8411,Algemeen overheidsbestuur,
135877.167,453110.37,V_000024437158_8411,20120217,145631915,344200000098925,344010000086924,Europalaan,40,3526KS,Utrecht,8411,Algemeen overheidsbestuur,
127868,482189,V_000023602422_85322,20111013,204648905,363200000508070,363010001022567,Provincialeweg,53,1103SB,Amsterdam Zuidoost,85322,Educatie,
203155.344,501830.705,V_000024437174_8411,20120217,145631915,193200000039092,193010000039092,Hanzelaan,310,8017JK,Zwolle,8411,Algemeen overheidsbestuur,
231570,557076,V_000021520208_8424,20101221,154339402,106200000002015,106010000002015,Balkengracht,3,9405CH,Assen,8424,Politie,
230901.716,542015.169,V_000021520216_8424,20101221,154339402,1731200000000681,1731010000001855,Ettenstraat,9,9411KT,Beilen,8424,Politie,
127028,479335,V_000023602430_85322,20111013,204648905,363200000352697,363010000895065,Meerkerkdreef,25,1106GZ,Amsterdam Zuidoost,85322,Educatie,
107066.051,427746.728,V_000026795892_8425,20130227,145416924,590200000007348,590010000001823,Poldermolen,8,3352TH,Papendrecht,8425,Brandweer,
108053.994,478710.684,V_000024437123_8411,20120217,145631915,394200000027326,394010000341270,Saturnusstraat,50,2132HB,Hoofddorp,8411,Algemeen overheidsbestuur,
112711.89,425771.81,V_000026795884_8425,20130227,145416924,610200000010874,610010000010874,Middeldiepstraat,44,3361VT,Sliedrecht,8425,Brandweer,
92101,426877,V_000026795906_8425,20130227,145416924,585200001372820,585010001359088,Julianastraat,1,3274AG,Heinenoord,8425,Brandweer,
137249.554,454520.917,V_000005203457_8412,11111111,120150111,344200000038824,344010000035508,Gansstraat,167,3582EG,Utrecht,8412,"Openbaar bestuur op het gebied van gezondheidszorg, onderwijs, cultuur en welzijn (geen sociale verzekeringen)",
129239.369,457733.984,V_000005203465_8412,11111111,120150111,344200000149573,344010000091797,Dorpsplein,1,3451BK,Vleuten,8412,"Openbaar bestuur op het gebied van gezondheidszorg, onderwijs, cultuur en welzijn (geen sociale verzekeringen)",
228051,526827,V_000021520275_8424,20101221,154339402,118200000250076,118010000078801,Griendtsveenweg,5,7901EB,Hoogeveen,8424,Politie,
247182,558479,V_000021520267_8424,20101221,154339402,1680200000009592,1680010000001911,Eexterweg,33,9461BB,Gieten,8424,Politie,
263298,527457,V_000021520283_8424,20101221,154339402,114200000284608,114010000284609,Jhr. M.W.C. de Jongestraat,17,7891KN,Klazienaveen,8424,Politie,
217124.449,541704.46,V_000021520259_8424,20101221,154339402,1701200000229874,1701010000229875,Raadhuislaan,1,7981EL,Diever,8424,Politie,
246172.637,520070.863,V_000021520240_8424,20101221,154339402,109200000008495,109010000016200,Krimweg,11,7741KE,Coevorden,8424,Politie,
249349,549546,V_000021520224_8424,20101221,154339402,1681200000002074,1681010000002074,Hoofdstraat,32,9531AG,Borger,8424,Politie,A
234004,557018,V_000021520232_8424,20101221,154339402,106200000003923,106010000003923,Brinkstraat,4,9401HZ,Assen,8424,Politie,
81575.481,455551.997,V_000024437085_8411,20120217,145631915,518200000512964,518010000512966,Nieuwe Uitleg,1,2514BP,'s-Gravenhage,8411,Algemeen overheidsbestuur,
168227,376728,V_000024934992_8411,20120509,110311062,1658200000163095,1658010000000901,Jan Deckersstraat,2,5591HS,Heeze,8411,Algemeen overheidsbestuur,
190144.043,444390.411,V_000024437093_8411,20120217,145631915,202200000398594,202010000398595,Pels Rijckenstraat,1,6814DK,Arnhem,8411,Algemeen overheidsbestuur,
104871.488,430271.25,V_000026795620_8425,20130227,144423271,482200001271782,482010001262893,Dam,4,2952AB,Alblasserdam,8425,Brandweer,
103704,428067,V_000026795612_8425,20130227,144423271,531200000002245,531010000002245,Krommeweg,1,3343LB,Hendrik-Ido-Ambacht,8425,Brandweer,
241531,457009,V_000023729694_8411,20111103,164030620,1859200000835494,1859010000835495,Nijverheidsstraat,2,7151HN,Eibergen,8411,Algemeen overheidsbestuur,
232757.724,458760.597,V_000023729716_8411,20111103,164030620,1859200000844589,1859010000844588,Haarloseweg,2,7271BT,Borculo,8411,Algemeen overheidsbestuur,
102313.002,426179.505,V_000026795604_8425,20130227,144423271,642200000004438,642010000004438,Develsingel,17,3333LD,Zwijndrecht,8425,Brandweer,
240226.077,461089.179,V_000023729651_8411,20111103,164030620,1859200000806196,1859010000806197,Oude Eibergseweg,20,7161RN,Neede,8411,Algemeen overheidsbestuur,
228052,455588,V_000023729643_8411,20111103,164030620,1859200000826574,1859010000826575,Groenloseweg,10,7261AN,Ruurlo,8411,Algemeen overheidsbestuur,a
236796.606,444995.871,V_000023729678_8411,20111103,164030620,1586200000049054,1586010000027870,Vragenderweg,5,7131NS,Lichtenvoorde,8411,Algemeen overheidsbestuur,
230557.226,431421.384,V_000023729708_8411,20111103,164030620,197200000045843,197010000034575,Nieuwstraat,2,7091DG,Dinxperlo,8411,Algemeen overheidsbestuur,
134580.037,456893.851,V_000005203449_8412,11111111,120150111,344200000114837,344010000104729,Koploperstraat,48,3534BH,Utrecht,8412,"Openbaar bestuur op het gebied van gezondheidszorg, onderwijs, cultuur en welzijn (geen sociale verzekeringen)",
0,0,V_000005203694_8412,11111111,120150111,344200000056406,344010000054717,Groeneweg,54,3531VG,Utrecht,8412,"Openbaar bestuur op het gebied van gezondheidszorg, onderwijs, cultuur en welzijn (geen sociale verzekeringen)",
201477.965,457715.94,V_000023729872_8411,20111103,165327020,213200000009493,213010000008579,Smeestraat,4,6961DH,Eerbeek,8411,Algemeen overheidsbestuur,A
207037.923,455724.598,V_000023729864_8411,20111103,165327020,213200000007633,213010000006863,Oude Eerbeekseweg,44,6971BM,Brummen,8411,Algemeen overheidsbestuur,
235749.305,445105.511,V_000023729856_8411,20111103,165327020,1586200000047925,1586010000026683,Raadhuisstraat,7,7131CL,Lichtenvoorde,8411,Algemeen overheidsbestuur,
135225.204,457101.445,V_000005203635_8412,11111111,120150111,344200000054472,344010000132819,Amsterdamsestraatweg,283,3551CE,Utrecht,8412,"Openbaar bestuur op het gebied van gezondheidszorg, onderwijs, cultuur en welzijn (geen sociale verzekeringen)",
237506.506,438346.689,V_000023729848_8411,20111103,165327020,197200000048055,197010000006285,Tramstraat,1,7121DD,Aalten,8411,Algemeen overheidsbestuur,
254114.532,573102.651,V_000000162094_8411,20100914,110616430,1987200000005490,1987010000005476,Kerkstraat,2,9649GR,Muntendam,8411,Algemeen overheidsbestuur,
253900,576558,V_000000162086_8411,20100914,110616430,1987200000002488,1987010000002474,Europaweg,6,9636HT,Zuidbroek,8411,Algemeen overheidsbestuur,
134969.419,453689.532,V_000005203511_8412,11111111,120150111,344200000018865,344010000122423,Marco Pololaan,71,3526GA,Utrecht,8412,"Openbaar bestuur op het gebied van gezondheidszorg, onderwijs, cultuur en welzijn (geen sociale verzekeringen)",
101457,421741,V_000026796147_8425,20130227,150619830,585200001368352,585010001354620,Korte Smidsweg,11,3295BC,'s-Gravendeel,8425,Brandweer,
92094,423150,V_000026796139_8425,20130227,150619830,585200001360882,585010001347150,Laan van Westmolen,92,3271BK,Mijnsheerenland,8425,Brandweer,
144839.119,454911.598,V_000021639973_8411,20101231,145128845,355200000807814,355010000807813,Het Rond,1,3701HS,Zeist,8411,Algemeen overheidsbestuur,
209042.432,473990.072,V_000001918613_32991,11111111,120150111,150200000036659,150010000032668,Schonenvaardersstraat,9,7418CC,Deventer,32991,Sociale werkvoorziening,
97775,422927,V_000026796120_8425,20130227,150619830,585200001370710,585010001356978,Sportlaan,26,3299XG,Maasdam,8425,Brandweer,
136171.408,458494.316,V_000005203619_8412,11111111,120150111,344200000146722,344010000126066,Zamenhofdreef,17,3562JT,Utrecht,8412,"Openbaar bestuur op het gebied van gezondheidszorg, onderwijs, cultuur en welzijn (geen sociale verzekeringen)",
137974.775,456450.759,V_000005203570_8412,11111111,120150111,344200000060491,344010000133172,F.C. Dondersstraat,1,3572JA,Utrecht,8412,"Openbaar bestuur op het gebied van gezondheidszorg, onderwijs, cultuur en welzijn (geen sociale verzekeringen)",
60879,385423,V_000021225052_8411,20101027,131809247,703200000019672,703010000007828,Oude Plein,1,4416AK,Kruiningen,8411,Algemeen overheidsbestuur,
85722.04,456018.11,V_000003811875_8425,11111111,120150111,1916200000038881,1916010000081189,Via Donizetti,1,2272VK,Voorburg,8425,Brandweer,
0,0,V_000007879342_86101,11111111,120150111,599010000212994,599010000212994,'s-Gravendijkwal,230,3015CE,Rotterdam,86101,Universitair medische centra,
136228.149,456728.677,V_000005204925_8412,11111111,120150111,344200000132489,344010000040865,Kaatstraat,1,3513BK,Utrecht,8412,"Openbaar bestuur op het gebied van gezondheidszorg, onderwijs, cultuur en welzijn (geen sociale verzekeringen)",
87007.203,452410.414,V_000003811816_8425,11111111,120150111,518200000416323,518010000416324,Donau,140,2491BC,'s-Gravenhage,8425,Brandweer,
131657.443,479454.867,V_000011610204_8411,11111111,120150111,457200000198751,457010000059357,Aetsveldselaan,65,1381CZ,Weesp,8411,Algemeen overheidsbestuur,
0,0,V_000003811883_8425,11111111,120150111,1783010000601405,1783010000601405,De Derde Hoeve,11,2676CR,Maasdijk,8425,Brandweer,
136941.206,453015.629,V_000005203562_8412,11111111,120150111,344200000152227,344010000079567,'t Goylaan,125,3525AG,Utrecht,8412,"Openbaar bestuur op het gebied van gezondheidszorg, onderwijs, cultuur en welzijn (geen sociale verzekeringen)",
105005.261,461058.157,V_000013476955_8411,11111111,120150111,484200000034022,484010000034022,Prins Bernhardlaan,14,2405VT,Alphen aan den Rijn,8411,Algemeen overheidsbestuur,
109327.074,513198.2,V_000001793608_8411,11111111,120150111,399200000003273,399010000003273,Raadhuisplein,1,1851JL,Heiloo,8411,Algemeen overheidsbestuur,
132519.069,454872.374,V_000005203813_32991,11111111,120150111,344200000098820,344010000088963,Leidse Rijn,39,3454PZ,De Meern,32991,Sociale werkvoorziening,
132519.069,454872.374,V_000005203813_8412,11111111,120150111,344200000098820,344010000088963,Leidse Rijn,39,3454PZ,De Meern,8412,"Openbaar bestuur op het gebied van gezondheidszorg, onderwijs, cultuur en welzijn (geen sociale verzekeringen)",
74920.78,447378.96,V_000003811808_8425,11111111,120150111,1783200000009446,1783010000009446,Nieuweweg,6,2675BC,Honselersdijk,8425,Brandweer,E
94261.4,433400.029,V_000007879326_86101,11111111,120150111,599200000285062,599010000152834,Groene Hilledijk,301,3075EA,Rotterdam,86101,Universitair medische centra,
116604.991,432094.112,V_000026795159_8425,20130227,142454402,693200000003800,693010000003824,Polderweg-oost,10,2973AN,Molenaarsgraaf,8425,Brandweer,
98249.483,427758.597,V_000026795167_8425,20130227,142454402,642200000018173,642010000018173,Nijverheidsstraat,2,2995AP,Heerjansdam,8425,Brandweer,
196054.26,353846.927,V_000027202534_32991,20130424,124512487,957200000301447,957010000301418,De Hanze,1,6041PA,Roermond,32991,Sociale werkvoorziening,
136962.453,453014.011,V_000005204070_32991,11111111,120150111,344200000094457,344010000079568,'t Goylaan,127,3525AG,Utrecht,32991,Sociale werkvoorziening,
136962.453,453014.011,V_000005204070_8412,11111111,120150111,344200000094457,344010000079568,'t Goylaan,127,3525AG,Utrecht,8412,"Openbaar bestuur op het gebied van gezondheidszorg, onderwijs, cultuur en welzijn (geen sociale verzekeringen)",
139612.281,475775.716,V_000011609028_8411,11111111,120150111,381200000102926,381010000022637,Brinklaan,140,1404GW,Bussum,8411,Algemeen overheidsbestuur,
46600.029,373239.977,V_000001792687_8411,11111111,120150111,715200000036356,715010000036356,Oostelijk Bolwerk,4,4531GS,Terneuzen,8411,Algemeen overheidsbestuur,
89013.778,448350.532,V_000003811980_8425,11111111,120150111,1926200000526432,1926010000526433,Nootdorpseweg,4,2641BJ,Pijnacker,8425,Brandweer,
134823.327,455071.982,V_000005202949_8412,11111111,120150111,344200000027309,344010000028689,Ravellaan,96,3533JR,Utrecht,8412,"Openbaar bestuur op het gebied van gezondheidszorg, onderwijs, cultuur en welzijn (geen sociale verzekeringen)",
